produto_pesquisado;titulo_produto;id_vendedor;preco;quantidade;descricao;homologado;plataforma;url
power bank;Carregador Portátil Power Bank Kaidi  Kd-952  5000mah<!-- --> ;;71,99;1;Com Este Power Bank Prático E Leve Você Pode Carregar Seu Celular, Tablet, Ou Qualquer Aparelho Que Possua Entrada Usb Onde E Quando Quiser. Com O Kaidi Kd-952 5.000 Mah, É Possível Realizar Aproximadamente 2 Cargas Em Seu Celular.possui Design Elegante E Moderno, No Formato Slim, Cabendo Facilmente Em Bolsos E Compartimentos Pequenos. Usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino E De Alta Performance. Moderno Sistema De Gel, Apresenta Baixa Dilatação E;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatilpowerbankkaidikd9525000mah-mp924015048/p
power bank;Solar Power Bank 30.000mah-minrise Carregador Portátil, Solar Charger Power Bank Com 2 Saídas Usb, Bateria Externa Para Atividades Ao Ar Livre Compat<!-- --> ;Nocnoc EUA;395,00;1;Solar Power Bank 30.000mah-minrise Carregador Portátil, Solar Charger Power Bank Com 2 Saídas Usb, Bateria Externa Para Atividades Ao Ar Livre Compatível Com Smartphones Etc.;CANDIDATO;Carrefour;https://www.carrefour.com.br/solar-power-bank-30000mahminrise-carregador-portatil-solar-charger-power-bank-com-2-saidas-usb-bater-mp922812840/p
power bank;5000mah Bateria Power Bank Para Oculus Meta Quest Pro<!-- --> ;nocnoceua;268,00;1;5000mah Battery Pack Power Bank Para Oculus Meta Quest Pro 2 & Elite Head Strap, Lightweight Portable Vr Power Charger Battery Extender Rechargeable Meta Accessories For 3 Hours Extended Playtime;CANDIDATO;Carrefour;https://www.carrefour.com.br/5000mah-bateria-power-bank-para-oculus-meta-quest-pro-mp931929118/p
power bank;Carregador Portátil Power Bank 10.000mah Pineng Pn-951 Preto<!-- --> ;webcontinentalmarketplace;109,15;1;Carregador Portátil Power Bank 10.000mah Pineng Pn-951 PretoO Pineng 10000 Mah Power Bank permite que você ligue seus dispositivos com mais facilidade. Em vez do Botão de Power usual, este funciona simplesmente agitando-o.Super capacidade de 10000mah, design leve com traços modernos, possui saída Dual Usb, acompanha adaptador para utilização em Iphone e demais dispositivos com entrada Mini Usb.Ele é alimentado por uma bateria de Li-Polímero, certificando-se de que s;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10-000mah-pineng-pn-951-preto-mp908137358/p
power bank;Carregador Portátil Redmi Power Bank 10000mah Preto Xiaomi<!-- --> ;Clube das Ofertas;184,11;1;Para Quem Busca Um Power Bank Que Dê Suporte Para Os Seus Dispositivos Eletrônicos E Garanta A Segurança, Compatibilidade E Qualidade Do Carregamento Aonde Estiver, A Tecnologia Redmi Oferece Toda A Potência E Versatilidade.   O Power Bank Redmi 10000mah Possui Bateria De Polímero De Lítio De Alta Densidade E Durabilidade, Com Capacidade Extra Para Carregar Seu Laptop, Tablet, Smartphone E Outros Dispositivos.   Além Disso, Oferece Múltiplas Tecnologias De Proteção;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-redmi-power-bank-10000mah-preto-xiaomi-mp928763797/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Slim Kd-952<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Mah Slim Kd-952power Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída D;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-slim-kd952-mp928565841/p
power bank;Carregador Portátil Power Bank Jwcom Slim 10000mah<!-- --> ;Olist;103,40;1;"Power Bank Jwcom 10000 Mah Slim

atualmente O Carregador Portátil Se Tornou Essencial Em Nosso Dia A Dia, Sempre Nos Ajudando Nas Horas Difíceis Em Que A Bateria De Seu Celular Ou Tablet Acaba.
carregue Seu Celular, Tablet, Ou Qualquer Aparelho Que Possua Entrada Usb. Com O Jwcom 10000 Mah.
seu Design Elegante E Ultra Fino Garante Que Você O Leve Para Qualquer Lugar, Tornando-se Útil E Prático

características:

- Duas Saídas Usb,
- Indicador De Carga Em Leds,
- Usa";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-jwcom-slim-10000mah-mp925348466/p
power bank;Carregador Power Bank Kaidi 5000 Mah Slim Mais Praticidade<!-- --> ;;94,99;1;Carregador Power Bank Kaidi 5000 Mah Slim Mais Praticidadepower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-slim-mais-praticidade-mp928570755/p
power bank;Carregador Portátil Energia Solar Power Bank New<!-- --> ;oliststore;84,30;1;"Carregador Portátil Energia Solar Power Bank New 
 Carregador Portátil Energia Solar Power Bank Cores Sortidas
 
 O Carregador Solar É Um Painel Mono Cristalino Que Pode Fornecer Até 1.2 Watts De Potência Elétrica, Permitindo A Você Operar E Carregar Baterias De Pequenos Equipamentos Eletrônicos Como Celulares, Smartphones, Gps, Rádios Portáteis, Tablets, Câmeras Digitais, Entre Outros. Possui Um Led Que Mostra A Sua Operação E Quando Está Carregando O Seu Aparelho.";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-energia-solar-power-bank-new-mp932730907/p
power bank;Carregador Portátil Power Bank Elgin USB 2000MaH<!-- --> ;;;1;Power Bank 2000 Desing Ultra Fino Cabe no Bolso Saída USB Capacidade de 2000 mAh Características: Carregador Portátil ideal para emergências, ambientes externos e viagens Saida USB, para carregar aparelhos como tablets e smartphones Design compacto e leve LED para indicação de carga Dados Técnicos Capacidade 2000 mAh Entrada 5V Saída 5V 1A Tamanho 80x80x7,5mm ?Peso 66g;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-elgin-usb-2000mah-mp909329430/p
power bank;Capa S7 Edge Carregador Extra Recarregável Power Bank<!-- --> ;olist;289,79;1;Capa carregadora para o galaxy s7 edge tela 5.5 sm-g935...Descrição do produto:...1 - bateria com capacidade de 5.000 da 1 carga no seu aparelho.2 - feito de material resistente e durável de alta qualidade..3 - a capa se encaixa perfeitamente no aparelho e possui excelente acabamento..4 - você tem acesso a todos as funções do seu celular sem tirar a capa.5 - a capa se encaixa perfeitamente no aparelho e possui excelente acabamento..6 - o produto garante diversão e l;CANDIDATO;Carrefour;https://www.carrefour.com.br/capa-s7-edge-carregador-extra-recarregavel-power-bank-mp913890671/p
power bank;KIT ACESSORIOS PARA CELULAR VEICULAR COM CABO USB + CARREGADOR VEICULAR + POWER BANK<!-- --> ;josianeapf;115,06;1;Kit de Acessórios para Celular Veicular Especificações - CARREGADOR USB VEICULAR Entrada: 12V a 24V Saída Usb: 2 Saídas USB 2.4A 10W Saída: 5V 2.4A Max 10W Temperatura de Operação: 0-40°C - CARREGADOR PORTÁTIL USB - POWER BANK Bateria: 3000 mAh de capacidade. Entrada: 5V 1A Saída USB: 1 Saída USB Saída: 5V 1A Max Temperatura de Operação: 0-40°C Compatível com dispositivos USB como tablets e smartphones. - MICRO CABO USB Comprimento: 1 metro Conteúdo da Embalagem 1 C;CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-acessorios-para-celular-veicular-com-cabo-usb---carregador-veicular---power-bank-mp914196412/p
power bank;Capinha S7 Edge Extra Recarregável Carregador Power Bank<!-- --> ;olist;289,79;1;Capa Carregadora Para o Galaxy S7 EDGE Tela 5.5 SM-G935...DESCRIÇÃO DO PRODUTO:...1 - Bateria com capacidade de 5.000 da 1 Carga no seu aparelho.2 - Feito de material resistente e durável de alta qualidade..3 - A capa se encaixa perfeitamente no aparelho e possui excelente acabamento..4 - Você tem acesso a todos as funções do seu celular sem tirar a capa.5 - A capa se encaixa perfeitamente no aparelho e possui excelente acabamento..6 - O produto garante diversão e l;CANDIDATO;Carrefour;https://www.carrefour.com.br/capinha-s7-edge-extra-recarregavel-carregador-power-bank-mp913886823/p
power bank;Carregador Qi Wireless Sem Fio De Mesa Usb 2 Em 1 Com Ventilador Portatil Power Bank Recarregável Branco<!-- --> ;Kangur;33,99;1;Mini Ventilador 2 Em 1 Vem Com Uma Base De Carregamento, Que Pode Ser Utilizada Como Um Suporte De Telefone E Fornece Carregamento Sem Fio Para Telefones Celulares, Muito Conveniente Para Trabalhar, Aprender Ou Viajar. Possui Três Níveis De Velocidade Do Vento, E Basta Pressionar O Botão Para Ligar O Ventilador Usb, Para Ajustar A Velocidade Do Vento, Muito Fácil De Operar. Baixo Nível De Ruído, Proporciona Um Ambiente Silencioso Para Dormir Enquanto Faz Você Se Ref;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-qi-wireless-sem-fio-de-mesa-usb-2-em-1-com-ventilador-portatil-power-bank-recarregavel-br-mp926498469/p
power bank;Carregador Portátil Keymox 5000mah, Um Dos Menores E Mais Leves Power Bank De 5000mah, Bateria Ultracomparita, Compatível Com Iphone, Samsung, Ipad E<!-- --> ;;219,00;1;Carregador Portátil Keymox 5000mah>,color: Preto>,>,assesse De Suporte:>, Carregamento Seguro Com Nossa Tecnologia Avançada>, Surpreendente Tamanho Pequeno.>, Construído Com Chips E Hardware De Alta Qualidade. >, Universal Compatibility.>,>,safety Protection System:>,construído Em Design De Circuito Inteligente Com Curto-circuito, Sobretensão, Sobre-corrente, Proteção Sobre-temperatura E Recursos De Segurança Mais Avançados Mantenha Voc;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-keymox-5000mah-um-dos-menores-e-mais-leves-power-bank-de-5000mah-bateria-ultraco-mp922901097/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Slim Kd-952<!-- --> ;Webcontinental Marketplace;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Mah Slim Kd-952power Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída D;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-slim-kd952-mp928570751/p
power bank;Carregador Qi Wireless Sem Fio De Mesa Usb 2 Em 1 Com Ventilador Portatil Power Bank Recarregável Azul<!-- --> ;Kangur;33,99;1;Mini Ventilador 2 Em 1 Vem Com Uma Base De Carregamento, Que Pode Ser Utilizada Como Um Suporte De Telefone E Fornece Carregamento Sem Fio Para Telefones Celulares, Muito Conveniente Para Trabalhar, Aprender Ou Viajar. Possui Três Níveis De Velocidade Do Vento, E Basta Pressionar O Botão Para Ligar O Ventilador Usb, Para Ajustar A Velocidade Do Vento, Muito Fácil De Operar. Baixo Nível De Ruído, Proporciona Um Ambiente Silencioso Para Dormir Enquanto Faz Você Se Ref;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-qi-wireless-sem-fio-de-mesa-usb-2-em-1-com-ventilador-portatil-power-bank-recarregavel-az-mp926498384/p
power bank;Farol De Bike Lamp Bc-25 Com Power Bank<!-- --> ;;87,87;1;"Farol De Bike Lamp Bc-25 Com Power Bank 
 Farol De Bike Lamp Bc-25 
o Farol Led Bicycle Lamp Bc-25 É Um Produto Resistente À Água (ipx6) Que Conta Com 350 Lumens E 6 Modos De Iluminação. Possui Bateria Recarregável Usb Embutida De 5000 Mah (5v) E Suporte Para Fixação Fácil Sem Necessitar De Ferramentas.
modo Normal: Três Engrenagens (luz Forte, Luz Média E Luz Fraca)
 350 Lúmens
 Modo Avançado: Flash Burst (10hz), Flash Lento (1hz), Sos
 Modo Inteligentepressione E";CANDIDATO;Carrefour;https://www.carrefour.com.br/farol-de-bike-lamp-bc25-com-power-bank-mp931721730/p
power bank;Carregador Portátil Power Bank Kaidi 10.000 Mah Kd-951<!-- --> ;Kiko Max;129,90;1;Especificações - Original Slim Kd-951 10000mah - Entrada: Micro USB/ DC 5V/ 2A. - Sa¡da: DC5V 2.1A (porta USB). - Built-in capacidade de bateria: 3,7V/ 10000mAh 37wh. - Bateria de Li-polímero - Carga total: 5-7 horas. - Temperatura de trabalho: -10øC a 45øC. - Espera: >5000hrs. - Ciclo de cobrança: 500 vezes (1 hora = de 0% a 100%). - Potencia nominal: =6300mAh =31.5Wh.ÿ Peso Liquido: 228g Tamanho: 156mm x 77mm x 12mm Embalagem: - 1x Micro USB - 1x Lightning - 1x;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-kaidi-10-000-mah-kd-951-mp912326998/p
power bank;Amaxy Wireless Rechargeable Mini Hair Straightener - Placas 100% Cerâmica - Tamanho De Viagem Portátil Com Função Usb Power Bank - Vem Com Uma Bolsa<!-- --> ;;476,00;1;Amaxy Wireless Rechargeable Mini Hair Straightener - Placas 100% Cerâmica - Tamanho De Viagem Portátil Com Função Usb Power Bank - Vem Com Uma Bolsa De Proteção Térmica;CANDIDATO;Carrefour;https://www.carrefour.com.br/amaxy-wireless-rechargeable-mini-hair-straightener-placas-100-ceramica-tamanho-de-viagem-portatil-mp922764652/p
power bank;Carregador Portátil/Power Bank Multilaser 4000mAh - e Cartão de Memória 16GB com Adaptador USB MC220<!-- --> ;lukatpresentes;59,90;1;Pensando no conforto do seu dia a dia, a Multilaser oferece o carregador portátil/Power Bank MC220 com bateria de 4000mAh, cartão de memória Micro SD com 16GB, classe 10 e adaptador USB 2.0.É à prova de água, choque, vibração e temperaturas extremas.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-multilaser-4000mah---e-cartao-de-memoria-16gb-com-adaptador-usb-mc220-mp910108291/p
power bank;Tela Lcd Caixa Carregador 14x18650/18700/20700/21700 Battery Case Power Bank Shell - Branco<!-- --> ;;74,00;1;Características: 100% Novo E De Alta Qualidade Feito De Material Plástico Premium, É Resistente Ao Desgaste E Durável. Display Digital Lcd, Fácil Para Você Monitorar A Capacidade Do Banco De Baterias Em Tempo Real. Pode Ser Instalado 7 3.7v 18650/18700/20700/21700 Bateria De Lítio. Carregamento Rápido, Plug E Jogo, Longo Tempo De Carregamento. Mini Design Portátil, Conveniência De Transportar. O Design De Peso Leve É Muito Fácil De Transportar. Pacote Inclui: 1 X Ca;CANDIDATO;Carrefour;https://www.carrefour.com.br/tela-lcd-caixa-carregador-14x18650187002070021700-battery-case-power-bank-shell-branco-mp931706784/p
power bank;Power Bank 20.000mah Kaidi Kd-955<!-- --> ;;144,80;1;"Carregador Portátil Kd-955 Kaidi Com 20.000mah. Contém Quatro Cabos Acoplados. 1 Lightning + 1 Tipo-c + 1 V8 + 1 Usb. Bateria Universal Compatível Com Smartphones, Smartwatches Etc.000mah- 01 Manual De Instruções

--------------------- Big Boost ------------------------

power Bank 20.000mah Kaidi Kd-955
carregador Portátil Kd-955 Kaidi Com 20.
000mah.
 Contém Quatro Cabos Acoplados.
 1 Lightning + 1 Tipo-c + 1 V8 + 1 Usb.
 Bateria Universal Compatível Com Smartphon";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-20000mah-kaidi-kd955-mp932543811/p
power bank;Carregador Power Bank Kaidi 5000 Mah Slim Kd-952 Dura Muito<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Kaidi 5000 Mah Slim Kd-952 Dura Muitopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-slim-kd952-dura-muito-mp928566225/p
power bank;Carregador Power Bank Pineng 5.000 Mah Slim Pn-952 Bom Top<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Pineng 5.000 Mah Slim Pn-952 Bom Topcarregue Seu Celular, Tablet, Ou Qualquer Aparelho Que Possua Entrada Usb.com O Pineng 5.000 Mah, É Possível Serem Realizadas De Aproximadamente 2 Cargas Em Seu Celular.power Bank Pineng 5.000 Mah Slim Pn-952atualmente O Carregador Portátil Se Tornou Essencial Em Nosso Dia A Dia, Sempre Nos Ajudando Nas Horas Difíceis Em Que A Bateria De Seu Celular Ou Tablet Acaba.seu Design Elegante E Ultra Fino Garante Que;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-pineng-5000-mah-slim-pn952-bom-top-mp928570621/p
power bank;Carregador De Bateria P Celular Power Bank Estilo Perfume<!-- --> ;;;1;Carregador De Bateria P Celular Power Bank Estilo Perfumeespecificação Do Item:cor: Azul, Amarelo, Branco, Rosa,verdetipo: Emergencial / Portátilsuporta Energia Solar: Nãomarca Compatível: For Apple,samsung,micro Usb,mini Usb,psp,dc3.5swith Cable, Nokia Dc2.0capacidade Da Bateria (mah): 2.001-3.000é Iluminação Lâmpada Led: Nãotensão: Entrada : 5 V Saída : 5 Vsoquete: Outrosbateria: Bateria De Lítioobjeto Aplicável: Universalinterface De Entrada: Micro Usbinterface D;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-de-bateria-p-celular-power-bank-estilo-perfume-mp929685385/p
power bank;Carregador Portatil Xiaomi Mi 18w Fast Charge Power Bank 3 Plm13zm Turbo 10.000 Mah 2 Saidas Usb   Prata<!-- --> ;;;1;Carregador Portatil Xiaomi Mi 18w Fast Charge Power Bank 3 Plm13zm Turbo 10.000 Mah 2 Saidas Usb - Pratapeso Bruto:346 Gramascompatibilidade:dispositivos Móveis Que Utilizam Cabo Usb Para Realizar As Recargas De Bateriamarca:xiaomiled:indicam O Nível De Carga Da Bateriainclui:cabo Usb - Manualsaída:2x Usb 5v/2.4a ~ 9v/2a ~ 12v/1.5aentrada:micro Usb - Usb-c 5v/2.6a ~ 9v/2.1a ~ 12v/1.5acapacidade:10.000 Mah/3.7vdimensões:embalagem: 10.2 X 2.1 X 17.4 Cm;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-xiaomi-mi-18w-fast-charge-power-bank-3-plm13zm-turbo-10000-mah-2-saidas-usb--pr-mp932625799/p
power bank;Carregador Power Bank Kaidi 5000 Mah Slim Kd-952<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Kaidi 5000 Mah Slim Kd-952power Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De Descarg;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-kaidi-5000-mah-slim-kd952-mp928566820/p
power bank;E88 - Power Bank Metálico Com Saída Type-c 10000mah Kimaster<!-- --> ;;94,90;1;Não se engane com produtos paralelos, vendidos como originais!!Nossos produtos são 100% Originais com um ano de garantia contra defeitos de fabricação !!!Carregamento da Power Bank super rápido. MAIOR VELOCIDADE DO MERCADO!!- Cores: Preto- Peso: 228g- Dimensões(mm): 140x67x14- Medidas embalagem (cm): 18x10,2x2,1CARACTERÍSTICAS:- Saída: Type-c e USB- Luz indicativa de carga- Compatível com smartphones, iPhone, consoles de jogos portáteis, câmeras digitais e outros di;CANDIDATO;Carrefour;https://www.carrefour.com.br/e88-power-bank-metalico-com-saida-type-c-10000mah-kimaster-mp13115305/p
power bank;Power Bank Pn 951 10.000 Mah Slim Original Universal Preto<!-- --> ;Ponto do Nerd;79,99;1;-mantenha Seus Dispositivos Carregados Sem Precisar Ficar Conectado A Uma Tomada. -possui Cabo Já Embutido, E Entrada Usb Adicional, Permitindo A Carga De Mais De Um Dispositivoao Mesmo Tempo.-com Display Indicador De Luz. -agite Para Começar A Carregar. -usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino Banco De Potência. -compatível Para Qualquer Telefone, Tablet, Mp3, Mp4, Psp, Gps, Dispositivo De Jogos, Câmera E Muitos Mais Basta Conectar Com O Cabo Usb.;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-pn-951-10000-mah-slim-original-universal-preto-mp921825507/p
power bank;Carregador Power Bank Portátil Kaidi 5000 Mah Lançamento<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank Portátil Kaidi 5000 Mah Lançamentopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-portatil-kaidi-5000-mah-lancamento-mp928568862/p
power bank;Carregador Portátil/power Bank Multilaser 8000mah Preto  Cb132<!-- --> ;;89,00;1;"Carregador Portátil/power Bank Multilaser 8000mah
 
 Ágil E Fácil De Usar O Carregador Portátil Multilaser Cb132 É A Opção Ideal Para Quem Passa Muitas Horas Longe De Casa. Com Capacidade De 8.000mah E Bateria De Polímetro Esse Acessório Garante Carga Extra Para Seu Smartphone Ou Tablet Aonde Quer Que Vá. Compacto Ele É Fácil De Levar Na Mochila Ou Até Mesmo No Bolso. É Fácil De Usar: Basta Deixar Seu Power Bank Carregando Na Tomada, Assim Como Faz Com Seu Celular.";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatilpower-bank-multilaser-8000mah-preto-cb132-mp930323073/p
power bank;Carregador Portátil Power Bank Pineng 10.000 Mah Slim<!-- --> ;pontodonerd;79,99;1;-mantenha Seus Dispositivos Carregados Sem Precisar Ficar Conectado A Uma Tomada. -possui Cabo Já Embutido, E Entrada Usb Adicional, Permitindo A Carga De Mais De Um Dispositivoao Mesmo Tempo.-com Display Indicador De Luz. -agite Para Começar A Carregar. -usa Bateria De Polímero De Lítio Para Torna-lo Mais Fino Banco De Potência. -compatível Para Qualquer Telefone, Tablet, Mp3, Mp4, Psp, Gps, Dispositivo De Jogos, Câmera E Muitos Mais Basta Conectar Com O Cabo Usb.;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-pineng-10000-mah-slim-mp921211839/p
power bank;Power Bank Multilaser CB144 20.000mAh Polímero Concept Preto<!-- --> ;;200,68;1;Características:..- Tenha sempre com você uma carga extra para seus dispositivos, mantendo-se conectado e sempre em movimento. Desenvolvido com carregamento rápido, 2 vezes a carga máxima do seu smartphone..- Feito para ser durável e compacto, possui acabamento resistente e cabe no seu bolso, devido a sua tecnologia de polímero, te proporcionando garantia de leveza e segurança...Especificações Técnicas:..- Marca : Multilaser,.- Conteúdo da embalagem : 1 Powerbank, 1;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-multilaser-cb144-20-000mah-polimero-concept-preto-mp23637301/p
power bank;Carregador Portátil Redmi Power Bank 10000mah Preto Xiaomi<!-- --> ;Josiane A P F;195,15;1;Para Quem Busca Um Power Bank Que Dê Suporte Para Os Seus Dispositivos Eletrônicos E Garanta A Segurança, Compatibilidade E Qualidade Do Carregamento Aonde Estiver, A Tecnologia Redmi Oferece Toda A Potência E Versatilidade. O Power Bank Redmi 10000mah Possui Bateria De Polímero De Lítio De Alta Densidade E Durabilidade, Com Capacidade Extra Para Carregar Seu Laptop, Tablet, Smartphone E Outros Dispositivos. Além Disso, Oferece Múltiplas Tecnologias De Proteção Que;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-redmi-power-bank-10000mah-preto-xiaomi-mp924844703/p
power bank;Carregador Power Bank 5000 Mah Slim O Melhor Carregador<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank 5000 Mah Slim O Melhor Carregadorpower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-5000-mah-slim-o-melhor-carregador-mp928565914/p
power bank;Caregador Power Bank Potátil caidi 5000 Mah ultra rapido<!-- --> ;Alex Imports MT;177,67;1;Power Bank Kaidi 5.000 Mah Slim KD-952 Original Preto Com Adaptador Tipo C E IOS O presente produto é uma fonte de alimentação móvel de fio mini-auto-alimentado, e a sua principal utilização é carregar produtos digitais de comunicação móvel, configurado com uma porta de entrada de carregamento fêmea Micro USB para carregar a bateria de lítio recarregável embutida,   O produto possui saída dupla, 1 porta de saída de descarga USB padrão, 1 fio de saída Micro USB;CANDIDATO;Carrefour;https://www.carrefour.com.br/caregadorpowerbankpotatilcaidi5000mahultrarapido-mp914346693/p
power bank;Consola De Jogos Mini Power Bank 8000mah<!-- --> ;nocnocasia;161,00;1;Game Console Mini Power Bank 8000mah Ele Pode Ser Usado Para Carregar, Mas Também Para Jogar Jogos, Poderosos E Abrangentes. Built-in 416 Jogos Clássicos, Com Mais Opções De Jogo, E Suporta Versões Chinesas E Inglesas De Jogos. 8000 Bateria De Lítio De Grande Capacidade Mah, Que Pode Carregar O Telefone 2-3 Vezes Quando Usado Em Jogos, A Duração Da Bateria É Maior. Artesanato Requintado. Alta Brilho, Moldura Lisa E Superfície Fosca Fina Tornam Seus Dedos Mais Confor;CANDIDATO;Carrefour;https://www.carrefour.com.br/consola-de-jogos-mini-power-bank-8000mah-mp932114250/p
power bank;Carregador Portátil Redmi Power Bank 10000mah Preto Xiaomi<!-- --> ;webcontinentalmarketplace;188,44;1;Carregador Portátil Redmi Power Bank 10000mah Preto Xiaomi Para Quem Busca Um Power Bank Que Dê Suporte Para Os Seus Dispositivos Eletrônicos E Garanta A Segurança, Compatibilidade E Qualidade Do Carregamento Aonde Estiver, A Tecnologia Redmi Oferece Toda A Potência E Versatilidade.o Power Bank Redmi 10000mah Possui Bateria De Polímero De Lítio De Alta Densidade E Durabilidade, Com Capacidade Extra Para Carregar Seu Laptop, Tablet, Smartphone E Outros Dispositivos.a;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-redmi-power-bank-10000mah-preto-xiaomi-mp928211262/p
